id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
30291,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Deadly Pirate Off White T-shirt
41034,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Watch
11744,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Men Stripes Green Tshirts
5661,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men Absolut Bangalore Black T-shirt
20003,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt
24691,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Lee Cooper Men Casual Brown Shoes
14004,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men India Football Jersey
37286,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Tantra Women Brown Swirl T-shirt
4581,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Beatles Women's Love Me DO Lavender T-shirt
49857,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Kids Unisex Black Digital Watch
34403,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Back To The 70s Black T-shirt
13221,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Blue Tshirts
2676,Women,Apparel,Topwear,Tshirts,Black,Winter,2011.0,Casual,Inkfruit Women Black T-shirt
28860,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey Polo T-shirt
10239,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Grand Victory White Dial Steel Watches
40549,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Women Black Watch
33887,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch AW1040-56E
19186,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Check Green Shirt
54975,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Black Shirt
29521,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Playboy Women Pink Dial Watch
9631,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Price catch Blue Shirts
33289,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Arrow Sport Men White Slim Fit Shirt
45209,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Smart Casual,CASIO ENTICER Women Black Dial Analogue Watch A664
15579,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White & Blue Striped Shirt
10837,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Wrangler Men Urban Folk Pink T-Shirts
37629,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Girls Blue Printed T-Shirt
8387,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2013.0,Sports,ADIDAS Men  Navy Blue Polo T-shirt
29979,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Aspen Women Mother Of Pearl Dial Watch
12338,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans
9255,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt
30068,Men,Accessories,Watches,Watches,Silver,Summer,2016.0,Casual,Ed Hardy Men Silver Dial Watch
5498,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Mr.Men Men's Mr.happy White T-shirt
59232,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch
24468,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ID Men Brown Casual Shoes
38037,Men,Accessories,Watches,Watches,Orange,Winter,2016.0,Casual,Q&Q Attractive Men Orange Dial Watch
4778,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Women's Flora White T-shirt
12936,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
8989,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Unisex Evo Black Casual Shoes
9067,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt
6813,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Timberland Men's Cityendur Ox Grey Shoe
49868,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Analog Watch
19724,Women,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Women Green Check Shirt
50945,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Womens Blue Maxi Fit Jeans
44579,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Blue Pent Jeans
41837,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Skechers Men Grey Shoes
8141,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Freestyle Sports Analog Steel Black Watch
52078,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men White & Blue T-shirt
33873,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Chronograph Watch
13448,Women,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Solid Pink Shirts
19172,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Navy Blue TShirt
54981,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Femella Women Multi Coloured Shirt
46478,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Watch
25318,Men,Accessories,Watches,Watches,White,Summer,2017.0,Casual,Casio Edifice Men Multi-Dial Watch EF-326D-7AVDF(ED337)
5834,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Puma Men's Pop Graphic White T-shirt
58770,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Locomotive Men Grey Shirt
37281,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Tantra Women Black Facebook T-shirt
14003,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Solid Yellow Jerseys
20236,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Wrangler Women Printed Red T-shirt
34404,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Surf Black T-shirt
13226,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Brown Tshirts
34636,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Lotto Men XD III Grey Shoes
3591,Unisex,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012.0,Casual,Converse Unisex CT Stitch Print HI Yellow Canvas Shoe
30296,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Planet Earth Off White T-shirt
57156,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Elle Women Pink Essentials T-shirt
10691,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy Little Boy Green Tshirts
11743,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Lee Men Green Polo Tshirts
20004,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,United Colors of Benetton Men Printed Beige TShirt
5666,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Beer Addict Green T-shirt
50717,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys white Printed T-Shirt
22337,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,John Players Men Stripes Green Polo T-Shirt
7555,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,Nike Men's Arsenal Core Yellow T-shirt
19976,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Printed Green TShirt
27645,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Che Guevara Men Printed Black T-shirt
2027,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,ADIDAS Mens Full Navy Blue T-shirt
26797,Men,Apparel,Topwear,Shirts,Grey,Summer,2013.0,Formal,Arrow Men Grey Striped Shirt
11327,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
33077,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,U.S.Polo Assn. Men White Polo T-shirt
5202,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Marvel Men's Hulk Big Face Light Green T-shirt
41665,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Mark Taylor Men Brown Striped Shirt
32397,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Arrow Woman Pink Stiped Shirt
25320,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Edifice Men Multi-Dial Watch EF-328D-7AVDF(ED376)
11115,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Indigo Nation Men Check Purple Shirts
33245,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Slim Fit Shirt
36737,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Spykar Women Cult Green T-shirt
46440,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Timex Men Silver Dial Chronograph Watch
22105,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Black Casual Shoes
13642,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Carlton London Brown  Casual Shoe
12790,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Arsenal Red Jersey
49408,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Era Shoes
22939,Women,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fastrack Women Grey Casual Watch
18850,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men Head Yellow Tshirt
6473,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Women's Blossom Pink T-shirt
51631,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,FOSSIL Women Silver-Toned Dial Watch ES2880
19982,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Printed Black TShirt
13484,Women,Footwear,Shoes,Casual Shoes,White,Winter,2012.0,Casual,Rocia Women Rocia White  Sandal White Shoes
17818,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Lee Cooper Men  Brown Casual Shoe
3101,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's Boarding Black T-shirt
12556,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Men Green Printed T-shirt
33083,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Striped Red T-Shirt
45003,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Scuba Digital Watch
4324,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Kid's Unisex Fault Brick Orange Kidswear
32363,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Q&Q Men Steel Dial Watch
38659,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Nike Men Purple Braata Shoes
45231,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Youth Series Men Analog-Digital Watch AQ-190WD-1AVDFAD160
37611,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Girls Blue Printed T-Shirt
14493,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Flying Machine Men Casual Green Casual Shoes
7793,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Proline Men Purple Polo T-shirt
51403,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Myntra Men Blue and White Check Shirt
29519,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Playboy Women Black Dial Watch
9609,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Stripes Purple Shirts
26551,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,ID Men Black Shoes
10457,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Flying Machine Men Pink Polo Tshirts
24662,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Catwalk Women Black Flat Casual Shoes
22595,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men Black T-shirt
6225,Men,Apparel,Topwear,Tshirts,Black,Spring,2011.0,Casual,Lee Men's Mayor Black T-shirt
3757,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Status Quo Men's Buchanan Street White T-shirt
29941,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL12963JSB-02
2685,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Women's Mesmerize Black T-shirt
30050,Men,Accessories,Watches,Watches,Copper,Winter,2016.0,Casual,SKAGEN DENMARK Men Silver-Toned Dial Watch 668XLRLZD
6017,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Highlander Men White & Green Checked Slim Fit Shirt
9863,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Status Quo Men Grey Polo Tshirts
50387,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Miss Sixty Black Dial Watch
17440,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Casio Men Steel Watch EX045 EFR-502D-7AVDF
3565,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ADIDAS Men's Atwood Brown Shoe
48378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue paint Stained Regular Fit Jeans
30262,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes
10665,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy Extream Racer Black Tshirts
24450,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Sweet Classic Leather Black Shoes
40929,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
5692,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Seguae-Deposit Black Taupe Shoe
4740,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Men's MJ Black White Shoe
21122,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,s.Oliver Men Check Maroon Shirt
7758,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Terrible Things Purple Beige T-shirt
34863,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Vans Men Zapato Del Barco Blue Shoes
27448,Women,Apparel,Topwear,Tshirts,White,Fall,2015.0,Casual,Jockey Women White Round Neck T-Shirt
5833,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Pop Logo Black T-shirt
40788,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Quiksilver Men Black Shoes
11318,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jeans
41468,Women,Footwear,Shoes,Casual Shoes,Olive,Spring,2013.0,Casual,Carlton London Women Olive Shoes
44926,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue & Green Shirt
33874,Men,Accessories,Watches,Watches,Steel,Summer,2017.0,Casual,Citizen Men Steel-Toned Watch AN8010-55A
16901,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Status Quo Men Green Polo Tshirt
19175,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt
25549,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Wrangler Men Green Polo T-shirt
5659,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Instant Blue T-shirt
41830,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Black Shoes
29384,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Formal,Genesis Men Striped Maroon Shirt
8146,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch
19723,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt
31149,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Printed Red T-shirt
50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Jeans
28858,Men,Apparel,Topwear,Tshirts,Cream,Fall,2013.0,Casual,Proline Men Cream T-shirt
13219,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Shirts
38030,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Women Pink Watch
12931,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Insignia Blue Tshirts
26338,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Formal,DKNY Women Silver-Toned Dial Chronograph Watch NY8062
6814,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Timberland Men's Cityendur Brown Shoe
26936,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jealous 21 Women Printed White Top
3768,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Status Quo Men's Red Polo T-shirt
9252,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown Striped Shirt
10468,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts
1803,Unisex,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Tribord Unisex Black T-shirt
59235,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch
29526,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Playboy Women Pink Dial Watch
9636,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple  Striped Shirt
4129,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Fila Men's Basic Low Navy Shoe
10830,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts
20699,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2011.0,Casual,Buckaroo Men Fiesta Olive Casual Shoes
32952,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Men Court Sequence Black Shoes
53159,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Mark Taylor Men White Striped Shirt
3902,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Minnie And Daisy Pink Kidswear
17827,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Air Force 1 '07 White Casual Shoe
12569,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Men Printed White Tshirts
19181,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Red Check Shirt
11311,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans
32193,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Ohne Black Shoes
14663,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Blue Slim Fit Checked Shirt
25918,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Femella Women Blue T-shirt
21584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Locomotive Men Washed Blue Jeans
52076,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Myntra Men Grey T-shirt
7563,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Sports,Nike Men's As Spher Navy Blue T-shirt
19940,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Nike Men Nike Capri II  Black Casual Shoes
12594,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Unisex Printed Blue Tshirts
2011,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Men Classic Blue Striped T-shirt
7751,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Indigo Nation Men Young Lords Black T-shirt
46476,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch
6683,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Shiny Print Patch Black T-shirt
8719,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Purple Shirts
13674,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Track Cat Basic Casual Shoes
41653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt
25316,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Edifice Men Multi-Dial Watch EF-326D-1AVDF(ED335)
20664,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Striped Grey Tshirt
15583,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Men Solid Blue Polo Tshirt
34432,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Women Rider Blue T-shirt
49866,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Kids Unisex Black Digital Watch
28851,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2013.0,Casual,Proline Charcoal Grey Polo T-shirt
27025,Women,Apparel,Bottomwear,Jeans,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Jeans
3795,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2013.0,Casual,Converse Unisex CT  LACE COLOR OX Black Casual Shoes
10495,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Women HS Blue Shirt
44745,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Counter Shoes
14035,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Flying Machine Men Check Maroon Shirts
20200,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Falcon Grey T-shirt
25540,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Pontius Striped Blue Shirt
11775,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts
57160,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Elle Women Printed White T-shirt
4782,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,ADIDAS Women's V Neck With Crystal Black T-shirt
20032,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Striped White Shirt
16550,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Shirt
6213,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Boat Print White Top
49892,Unisex,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Kids Unisex Blue Dial Analog Watch
30066,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Ed Hardy Men White Dial Watch
26103,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt
3761,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Status Quo Men's Harbour Island White T-shirt
8389,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,ADIDAS Men  Red Polo Tshirts
29977,Women,Accessories,Watches,Watches,White,Summer,2017.0,Casual,Aspen Women White Dial Watch AP1102
10461,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men White Polo Tshirts
37243,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes
5496,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Mr.Men Men's Cool Guy Lemon T-shirt
11781,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Printed Navy Blue Tshirts
59832,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Men Pink Shirt
32503,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White Shirt
38039,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Q&Q Men Silver Dial Watch
4776,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Women's  Geo White Yellow T-shirt
38805,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Mickey Men Printed Charcoal T-shirt
44583,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Scraped Jeans
6021,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Dark Blue T-shirt
23643,Men,Apparel,Topwear,Tshirts,Grey,Spring,2013.0,Casual,Music Men Grey Printed T-shirt
8987,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Kollege Mid Black Casual Shoes
2481,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Men's Foundation limea Black Polo T-shirt
9069,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Solid Blue Shirts
3553,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Brown Lifestyle Casual Shoe
31386,Men,Apparel,Topwear,Tshirts,Khaki,Summer,2012.0,Casual,Locomotive Men Khaki T-shirt
26331,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,DKNY Women Black Dial Watch NY4624
40547,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Watch
10237,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Croso Black Steel Watch
41495,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Locomotive Men Purple T-shirt
33889,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch AW1050-01E
45035,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Grey Dial Watch
4312,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Kid's Unisex Yantra Om Orange Kidswear
